bill_avg,service_failure_count,download_avg,upload_avg,download_over_limit,churn,contract_type,subscription_age_group,subscription_label
13,0,0.0,0.0,0,1,0,3,0
20,2,18.1,1.6,0,1,0,3,0
12,0,0.0,0.0,0,1,0,2,1
8,0,0.0,0.0,0,1,0,2,0
0,0,0.0,0.0,1,1,0,3,1
14,0,0.0,0.0,0,1,0,3,3
0,0,0.0,0.0,1,1,0,3,3
26,0,52.9,2.7,0,1,0,3,1
15,0,45.5,4.7,0,0,2,3,3
18,3,18.5,1.1,0,1,0,3,0
10,1,5.5,0.5,4,1,0,3,1
21,2,20.0,1.8,0,1,0,3,1
23,5,41.8,7.9,0,1,0,3,0
20,0,0.2,0.2,2,1,0,2,3
24,0,6.0,1.1,0,1,1,3,3
0,2,0.0,0.0,5,1,0,2,0
0,0,0.0,0.0,7,1,0,3,0
24,0,41.8,4.4,0,0,0,3,3
19,0,6.5,0.5,0,1,0,3,3
0,0,0.0,0.0,0,1,0,3,1
21,0,0.0,0.0,0,1,0,3,1
20,0,386.3,17.0,0,0,2,3,1
12,0,115.6,7.5,0,0,2,3,3
0,0,0.0,0.0,0,1,0,3,0
23,0,2.2,0.4,0,1,0,3,0
20,0,6.8,0.4,0,0,2,3,1
0,0,0.0,0.0,2,1,0,2,1
20,0,24.1,3.0,0,0,2,3,1
13,0,0.0,0.0,0,1,0,2,0
14,0,17.6,1.3,0,1,0,3,0
12,1,69.4,4.0,0,0,2,3,3
10,0,12.6,3.0,0,0,2,3,3
0,0,0.0,0.0,4,1,0,2,1
23,0,0.0,0.0,0,1,2,2,0
0,0,0.0,0.0,1,1,0,3,3
21,0,117.4,4.5,0,0,2,3,1
37,0,24.1,3.0,0,1,0,3,0
24,0,143.1,6.0,0,0,0,3,0
0,0,0.0,0.0,0,1,0,2,0
25,0,45.9,2.1,0,1,1,3,1
21,0,0.0,0.0,0,1,0,2,0
18,0,18.9,1.4,0,0,2,3,3
13,2,0.0,0.0,0,1,0,2,0
22,0,40.2,4.1,0,0,2,3,1
22,0,8.7,0.3,0,1,0,3,0
22,0,40.4,2.5,0,0,2,3,1
20,0,0.0,0.0,0,1,0,2,3
20,0,8.0,0.8,0,0,2,3,3
0,0,0.0,0.0,0,1,0,3,0
0,0,0.0,0.0,1,1,0,2,1
20,0,43.6,3.1,0,0,2,3,1
24,0,42.1,3.3,0,1,1,3,1
0,0,0.0,0.0,0,1,0,3,0
17,0,0.0,0.0,4,1,0,2,0
0,0,0.0,0.0,6,1,0,2,0
0,0,0.0,0.0,7,1,0,2,0
16,2,6.7,0.7,0,1,1,3,3
13,0,0.0,0.0,0,1,0,2,0
28,0,74.4,3.7,0,1,1,3,1
20,0,3.9,1.0,0,0,2,3,3
0,0,2.6,0.4,2,1,0,3,1
0,3,0.0,0.0,0,1,0,2,0
15,1,104.0,10.1,0,0,2,3,3
0,0,0.0,0.0,0,1,0,2,0
10,0,0.0,0.0,0,1,0,2,3
14,0,11.5,0.5,0,0,2,3,3
22,0,0.0,0.0,0,1,0,3,0
23,0,15.0,2.1,0,1,0,3,0
20,0,0.0,0.0,0,1,0,3,0
0,0,0.0,0.0,0,1,0,2,0
10,1,28.2,1.7,2,1,0,3,1
13,0,0.0,0.0,0,1,0,2,3
0,0,0.0,0.0,4,1,0,2,0
21,0,5.0,0.2,0,0,2,3,1
7,0,2.2,0.1,3,1,0,3,0
10,0,7.1,0.5,7,1,0,3,1
22,0,26.7,2.0,0,1,1,3,0
12,0,56.9,4.0,0,0,2,3,3
10,2,0.2,0.0,0,1,0,3,0
12,0,18.9,5.2,6,0,0,3,3
0,0,0.0,0.0,1,1,0,2,0
12,0,38.1,2.8,0,0,2,3,1
0,0,0.8,0.1,3,1,0,3,1
0,0,178.2,11.3,0,1,0,3,3
20,0,49.9,5.9,0,0,2,3,3
0,0,0.0,0.0,3,1,0,2,1
20,0,1.4,0.1,0,1,0,3,1
0,0,0.0,0.0,0,1,0,2,0
14,0,0.0,0.0,0,1,0,2,0
22,0,34.1,2.0,0,0,2,3,3
25,0,92.3,8.4,0,0,2,3,3
19,0,87.7,6.7,0,0,2,3,1
0,0,0.0,0.0,2,1,0,2,0
23,0,0.0,0.0,0,1,0,3,1
13,0,0.0,0.0,0,1,0,3,0
14,0,0.0,0.0,0,1,0,2,3
0,1,7.7,0.7,7,1,0,3,0
0,0,0.0,0.0,0,1,0,2,0
17,1,0.0,0.0,3,1,0,2,0
14,0,0.0,0.0,0,1,0,2,0
0,0,0.9,0.1,3,1,0,3,3
13,0,4.8,1.4,0,0,2,3,3
0,0,0.0,0.0,1,1,1,2,0
0,0,0.0,0.0,0,1,0,2,0
0,0,0.0,0.0,5,1,0,2,0
17,0,30.8,0.9,0,0,2,3,3
0,0,0.7,0.1,1,1,0,3,0
15,0,10.9,0.7,0,0,2,3,3
10,0,3.2,0.2,0,0,2,3,3
0,0,0.0,0.0,7,1,0,2,0
24,0,16.4,1.2,0,0,2,3,3
0,1,7.8,0.5,6,1,0,3,3
13,0,0.0,0.0,0,1,0,2,0
14,0,0.0,0.0,0,1,0,2,0
21,0,8.9,2.2,0,1,0,3,3
0,0,0.0,0.0,6,1,0,2,0
13,0,1.3,0.2,0,1,0,3,3
14,0,0.0,0.0,0,1,0,2,1
0,0,0.0,0.0,0,1,0,2,3
22,0,0.0,0.0,0,1,1,2,0
0,0,0.0,0.0,0,1,0,2,1
25,0,4.5,0.4,0,0,2,3,3
21,0,85.3,6.0,0,0,2,3,3
18,0,18.2,1.1,0,1,0,3,1
0,1,2.9,0.2,6,1,0,3,1
0,0,0.0,0.0,6,1,0,2,0
14,0,67.5,7.1,0,1,2,3,3
19,0,48.4,1.5,0,0,2,3,1
22,0,1.5,0.1,0,1,0,3,1
20,0,43.5,1.7,0,1,0,3,1
14,0,81.5,3.0,1,0,2,3,3
32,1,0.0,0.0,0,1,0,2,1
0,0,0.0,0.0,0,1,0,2,1
0,0,0.0,0.0,0,1,0,2,0
17,0,129.3,5.4,0,0,2,3,3
11,0,17.4,9.1,0,0,2,3,3
0,0,5.4,0.8,7,1,0,3,1
28,1,76.0,6.1,0,1,0,3,1
21,0,48.5,10.4,0,1,1,3,1
0,0,0.8,0.1,2,1,0,3,1
0,1,0.0,0.0,7,1,0,2,1
0,0,0.0,0.0,0,1,0,2,0
10,0,4.0,0.4,6,1,0,3,1
76,1,32.8,4.6,0,1,0,3,0
24,0,73.3,2.7,0,0,2,3,3
0,2,11.7,1.9,1,1,0,3,0
0,0,2.5,0.3,4,1,0,3,1
0,0,0.0,0.0,0,1,0,2,0
13,0,0.0,0.0,0,1,0,2,1
14,0,37.5,1.5,0,1,0,3,1
0,0,0.0,0.0,0,1,0,2,0
0,0,0.8,0.1,2,1,0,3,0
0,0,1.2,0.2,5,1,0,3,1
53,0,30.6,1.8,0,1,0,3,1
11,0,2.5,0.3,1,0,0,3,1
26,0,49.8,1.8,0,1,1,3,1
0,0,0.0,0.0,0,1,0,2,0
22,0,0.0,0.0,0,1,0,2,3
0,0,1.6,0.1,5,1,0,3,3
0,0,0.0,0.0,0,1,0,2,0
13,3,4.9,1.4,0,1,0,3,0
0,0,2.5,0.4,5,1,1,3,0
14,0,0.0,0.0,0,1,0,2,1
23,0,0.0,0.0,0,1,0,2,1
0,0,0.0,0.0,0,1,0,2,0
0,1,0.0,0.0,6,1,0,2,1
22,0,15.5,0.5,0,1,1,3,3
0,0,0.0,0.0,0,1,0,3,3
15,0,113.6,7.2,0,0,2,3,3
22,0,13.6,0.5,0,0,2,3,1
17,3,203.4,11.8,0,1,1,3,1
0,0,0.0,0.0,0,1,1,2,1
26,1,23.0,0.7,0,1,1,3,1
34,0,38.8,0.9,0,1,0,3,0
26,0,0.1,0.0,0,0,2,3,1
19,0,12.4,0.6,1,1,1,3,3
13,0,0.0,0.0,0,1,0,2,0
11,0,0.3,0.0,0,0,2,3,3
22,0,113.1,4.9,0,0,2,3,1
25,0,4.3,0.2,0,0,2,3,1
0,0,0.0,0.0,3,1,0,2,3
0,0,0.0,0.0,0,1,0,2,0
18,0,58.6,3.5,0,1,1,3,1
20,0,0.0,0.0,0,1,0,2,1
0,0,0.0,0.0,4,1,0,2,3
13,1,0.0,0.0,0,1,0,2,0
15,0,82.4,4.2,0,0,2,3,3
18,0,3.3,0.4,0,1,0,3,1
0,0,1.2,0.2,4,1,0,3,0
0,0,0.0,0.0,0,1,0,2,0
16,0,11.7,1.0,0,1,0,3,3
13,1,0.0,0.0,0,1,0,2,1
21,0,43.7,2.8,0,0,2,3,1
0,0,0.0,0.0,5,1,0,2,0
10,0,0.5,0.0,0,1,0,3,1
0,0,0.0,0.0,0,1,0,2,0
10,0,0.8,0.0,1,1,0,3,1
9,0,0.0,0.0,0,1,0,3,0
22,0,6.3,4.6,0,1,0,3,0
10,4,81.5,4.9,0,0,2,3,3
19,0,28.7,1.2,0,0,2,3,1
20,0,49.6,3.4,0,0,2,3,1
8,0,3.2,0.4,6,1,0,3,0
12,0,46.0,2.4,0,0,2,3,1
19,0,44.7,9.3,0,1,0,3,3
56,2,0.0,0.0,0,1,0,2,0
24,0,7.2,0.4,1,1,1,3,1
48,5,0.0,0.0,0,1,0,2,0
23,0,19.6,2.0,0,1,0,3,1
15,0,39.5,4.0,0,0,2,3,3
16,0,93.5,5.4,0,0,2,3,3
15,0,4.4,0.4,4,1,0,3,1
21,0,0.0,0.0,0,1,2,2,1
29,0,56.2,7.9,0,0,2,3,3
0,0,0.0,0.0,0,1,0,2,3
39,0,4.0,0.8,0,1,0,3,1
17,0,10.1,1.1,0,1,0,3,1
13,0,6.3,0.4,7,1,1,3,0
12,0,0.8,0.1,0,1,0,3,3
18,2,14.5,1.3,0,1,0,3,1
8,1,3.2,0.2,2,1,0,3,1
11,0,6.8,0.7,7,1,0,3,0
0,0,0.0,0.0,0,1,0,2,0
19,0,44.8,2.5,0,1,1,3,1
16,0,28.4,1.1,0,0,0,3,3
20,0,9.9,0.9,0,1,0,3,0
0,0,0.0,0.0,0,1,0,2,0
0,0,1.8,0.2,6,1,1,3,3
0,0,0.0,0.0,0,1,0,3,3
0,0,0.0,0.0,0,1,0,2,0
8,0,3.7,0.4,5,1,0,3,3
13,0,4.9,0.4,5,1,0,3,1
24,0,13.1,0.3,0,1,0,3,1
0,0,0.0,0.0,5,1,0,2,1
0,0,1.7,0.2,3,1,0,3,1
13,0,16.2,1.1,0,0,2,3,3
10,0,19.4,2.8,0,0,2,3,3
14,1,19.4,1.3,0,1,0,3,0
13,0,0.0,0.0,0,1,0,2,0
24,1,12.2,0.9,0,1,0,3,1
20,0,71.5,3.3,0,0,2,3,1
11,0,9.0,1.6,2,1,0,3,0
14,3,0.0,0.0,0,1,0,2,0
24,0,54.9,1.8,0,1,0,3,0
23,3,1.2,0.1,0,1,0,3,3
0,0,0.0,0.0,1,1,0,2,0
4,0,6.2,0.5,2,0,0,3,1
21,0,9.4,2.2,0,0,2,3,1
9,0,0.0,0.0,0,1,0,3,1
22,1,88.3,6.3,0,0,2,3,1
0,1,0.0,0.0,5,1,0,2,0
17,0,20.1,5.4,0,0,2,3,3
0,0,0.0,0.0,4,1,0,2,1
14,0,0.0,0.0,0,1,0,2,0
13,0,0.0,0.0,0,1,0,2,3
20,0,1.6,0.1,0,1,0,3,1
0,0,0.0,0.0,6,1,1,2,0
0,0,0.0,0.0,3,1,0,2,1
0,0,0.0,0.0,1,1,0,2,0
0,3,0.0,0.0,7,1,0,2,1
20,0,5.3,1.0,0,0,2,3,1
21,0,19.2,2.1,0,0,2,3,1
23,0,0.0,0.0,0,1,0,3,3
23,0,0.0,0.0,0,1,2,2,3
15,0,41.8,2.1,0,0,2,3,3
20,0,7.4,1.0,0,1,0,3,1
0,0,0.0,0.0,5,1,0,2,1
0,0,0.0,0.0,0,1,0,2,0
9,0,0.0,0.0,0,1,0,3,3
12,0,101.8,6.1,0,1,1,3,3
24,1,5.4,0.3,0,1,0,3,0
0,0,0.0,0.0,4,1,0,2,3
0,7,0.0,0.0,5,1,2,2,1
14,0,0.0,0.0,0,1,0,2,0
10,1,139.9,17.3,0,0,2,3,3
0,0,0.0,0.0,0,1,0,3,3
0,0,0.0,0.0,0,1,0,2,0
15,0,3.8,0.5,0,1,0,3,1
26,1,11.3,0.4,0,1,1,3,1
23,1,16.8,0.9,0,1,0,3,1
0,0,0.0,0.0,6,1,0,2,0
19,0,0.0,0.0,0,1,0,2,1
13,0,0.0,0.0,0,1,0,2,1
0,0,0.0,0.0,5,1,0,2,0
22,1,0.0,0.0,0,1,0,2,0
0,2,0.0,0.0,6,1,0,2,1
19,0,15.2,1.4,0,0,2,3,1
23,0,2.2,0.3,0,1,0,3,1
0,0,0.0,0.0,7,1,0,2,0
33,0,8.1,0.6,0,1,0,3,3
32,0,26.5,1.7,0,1,0,3,0
16,0,133.6,13.0,0,0,2,3,3
73,4,0.0,0.0,0,1,0,2,1
12,0,40.8,7.3,0,1,2,3,3
0,1,0.0,0.0,5,1,0,2,0
0,0,0.5,0.1,1,1,0,3,1
14,0,0.0,0.0,0,1,0,2,1
0,0,0.0,0.0,0,1,0,2,0
21,0,8.4,2.0,0,1,1,3,3
18,0,5.9,0.3,0,1,0,3,0
16,0,91.9,26.1,0,0,2,3,3
0,2,0.0,0.0,2,1,0,2,3
12,0,0.0,0.0,0,1,0,2,0
0,0,0.0,0.0,0,1,0,2,0
64,0,0.0,0.0,0,1,0,2,0
25,0,54.4,4.0,0,0,2,3,1
0,1,0.0,0.0,6,1,0,2,0
14,0,0.0,0.0,0,1,0,2,1
13,0,0.0,0.0,0,1,0,2,0
0,0,0.0,0.0,0,1,0,2,0
16,1,68.2,4.0,0,0,2,3,3
12,0,0.0,0.0,0,1,0,2,0
16,1,0.0,0.0,0,1,1,2,1
15,0,10.2,1.4,0,0,2,3,3
24,11,163.9,19.0,0,0,2,3,3
19,0,53.4,1.8,0,1,1,3,1
18,0,0.0,0.0,4,1,1,2,1
13,0,2.9,0.2,0,1,0,3,0
0,0,0.0,0.0,0,1,0,2,0
17,1,19.4,0.9,0,0,2,3,3
13,1,0.0,0.0,0,1,1,1,1
14,3,0.0,0.0,0,1,0,2,0
49,0,0.0,0.0,0,1,0,2,3
59,0,37.0,3.3,0,0,0,3,0
14,0,40.9,3.5,0,1,1,3,1
23,0,0.0,0.0,0,1,0,2,1
15,0,15.5,0.4,0,0,2,3,3
28,0,26.3,0.8,0,1,0,3,1
21,0,5.9,0.4,0,1,0,3,3
20,0,29.3,2.9,0,1,1,3,0
28,0,36.7,2.1,0,1,0,3,0
8,0,3.2,0.1,2,1,0,3,1
10,0,0.2,0.0,0,1,0,3,3
23,5,0.0,0.0,0,1,2,2,0
9,0,0.0,0.0,0,1,0,3,3
23,0,0.0,0.0,0,1,0,2,0
14,0,0.0,0.0,0,1,0,2,0
23,0,26.2,3.3,0,1,0,3,3
0,0,0.0,0.0,6,1,0,2,0
0,0,0.0,0.0,6,1,0,2,0
54,3,0.0,0.0,0,1,0,2,0
0,1,0.0,0.0,7,1,0,2,3
22,9,0.0,0.0,0,1,0,2,0
22,1,98.0,11.7,0,0,2,3,1
0,0,0.0,0.0,3,1,0,2,3
26,1,43.8,4.6,0,1,0,3,3
10,0,28.6,1.5,1,0,2,3,3
0,0,0.0,0.0,0,1,0,2,0
15,0,7.9,0.6,7,1,0,3,1
23,2,0.0,0.0,0,1,2,2,1
22,4,0.0,0.0,0,1,0,2,1
0,0,0.0,0.0,6,1,0,2,3
13,0,0.0,0.0,0,1,0,2,0
23,0,0.0,0.0,0,1,0,2,0
5,0,5.9,0.3,3,0,2,3,3
22,0,179.0,8.5,0,0,2,3,1
12,0,23.1,7.0,0,0,2,3,3
0,0,0.0,0.0,0,1,0,2,0
23,0,32.0,4.3,0,1,1,3,1
20,0,8.8,0.9,0,1,0,3,1
17,0,0.0,0.0,0,1,1,2,0
10,0,2.9,0.4,7,1,0,3,0
0,0,0.0,0.0,7,1,0,1,1
0,0,0.0,0.0,7,1,0,2,0
24,13,21.6,3.0,0,1,0,3,0
14,0,0.0,0.0,0,1,0,2,0
0,0,0.0,0.0,6,1,2,2,0
0,2,0.0,0.0,6,1,0,2,1
19,0,6.2,0.9,0,1,0,3,1
10,3,22.8,0.8,0,0,2,3,3
0,1,0.6,0.1,1,1,0,3,1
0,0,0.0,0.0,0,1,0,1,0
13,5,0.0,0.0,0,1,0,2,0
2,0,0.0,0.0,0,1,0,2,0
21,0,0.0,0.0,0,1,0,2,0
18,0,19.4,1.1,0,1,0,3,3
22,0,17.3,2.3,0,1,0,3,3
24,0,21.5,1.9,0,1,0,3,3
12,0,31.3,1.8,0,0,2,3,3
0,1,0.0,0.0,6,1,0,2,3
16,0,24.8,3.0,0,1,1,3,1
25,0,174.1,6.1,0,1,1,3,0
24,0,0.1,0.0,0,1,0,2,0
23,0,3.1,0.2,0,0,0,3,0
14,3,0.0,0.0,0,1,1,2,0
13,0,0.0,0.0,0,1,0,2,0
0,0,0.0,0.0,1,1,2,2,1
0,3,0.0,0.0,5,1,2,2,0
23,0,0.0,0.0,0,1,2,2,3
0,0,58.4,8.8,0,1,0,3,3
0,0,0.1,0.0,0,1,0,3,3
10,0,4.8,0.5,6,1,0,3,0
13,0,0.0,0.0,0,1,0,2,1
0,0,0.0,0.0,0,1,0,2,0
10,0,6.0,0.7,7,1,0,3,0
0,0,0.0,0.0,0,1,0,1,0
22,2,23.1,2.9,0,1,1,3,1
8,0,132.5,5.5,0,0,2,3,1
20,1,79.7,6.3,0,0,0,3,1
10,0,0.0,0.0,0,1,0,3,3
17,2,3.9,0.5,0,1,0,3,0
7,0,0.0,0.0,0,1,0,3,1
20,0,59.3,7.5,0,1,1,3,0
15,0,16.5,2.2,0,1,0,3,1
16,1,0.0,0.0,0,1,1,2,1
24,0,13.9,9.5,0,1,1,3,0
18,0,0.0,0.0,0,1,0,1,0
0,0,0.0,0.0,0,1,0,3,1
14,0,0.0,0.0,0,1,0,2,0
0,1,0.0,0.0,2,1,0,2,0
13,0,0.0,0.0,0,1,0,2,0
21,0,163.3,8.0,0,0,2,3,3
0,0,21.4,1.4,3,1,1,3,3
24,0,19.1,1.8,0,1,0,3,0
0,1,8.3,0.3,7,1,0,3,0
11,0,53.4,4.9,0,1,2,3,3
15,0,11.1,0.5,0,0,2,3,3
19,0,0.0,0.0,0,1,1,2,0
33,0,145.4,6.5,0,0,2,3,3
0,0,0.0,0.0,0,1,0,2,0
20,0,127.3,7.3,0,1,1,3,3
14,0,0.0,0.0,1,1,0,2,1
15,0,81.9,4.9,0,0,2,3,3
23,3,0.0,0.0,0,1,1,2,0
21,0,0.3,0.0,0,1,0,3,1
14,1,0.0,0.0,0,1,0,2,3
12,0,1.4,0.1,0,1,0,3,0
22,0,25.6,3.3,0,0,2,3,3
24,0,29.8,1.2,0,0,0,3,0
0,0,0.0,0.0,0,1,0,1,0
0,0,0.0,0.0,6,1,0,2,0
0,0,0.7,0.0,1,1,0,2,1
15,0,0.0,0.0,0,1,0,1,1
14,0,6.3,1.2,0,1,0,3,1
32,0,2.7,0.2,0,1,0,3,3
16,0,69.6,3.9,0,1,0,3,0
0,2,0.0,0.0,0,1,1,2,0
15,0,0.0,0.0,0,1,0,3,0
33,0,45.5,2.3,0,0,0,3,0
0,0,0.0,0.0,6,1,1,2,0
0,0,2.1,0.3,3,1,0,2,1
22,0,33.7,1.6,0,0,2,3,1
19,0,12.2,0.6,0,0,2,3,3
14,0,0.0,0.0,0,1,0,2,1
14,0,0.0,0.0,0,1,0,2,0
14,0,0.0,0.0,0,1,0,2,0
25,0,60.0,4.3,0,0,2,3,3
0,0,0.0,0.0,0,1,0,2,0
14,0,0.0,0.0,0,1,0,3,1
21,0,157.2,7.7,0,0,2,3,1
11,1,21.5,1.4,0,0,2,3,1
0,0,0.0,0.0,0,1,0,2,0
3,0,0.0,0.0,0,1,0,2,1
26,0,41.4,12.3,0,1,1,3,3
20,0,0.8,0.0,0,1,0,3,1
13,0,0.0,0.0,0,1,0,2,1
0,0,0.0,0.0,6,1,0,1,0
12,0,0.0,0.0,0,1,0,2,3
39,1,7.6,1.3,0,1,0,3,3
20,0,4.3,0.3,0,1,0,3,0
0,0,0.0,0.0,0,1,0,2,0
0,0,0.0,0.0,0,1,0,2,0
19,0,16.1,3.3,0,0,2,3,3
0,0,0.0,0.0,0,1,0,2,0
17,0,5.5,0.6,0,0,2,3,3
7,0,0.0,0.0,0,1,1,2,0
12,0,114.0,14.3,0,0,2,3,1
36,0,72.2,6.5,0,1,0,3,1
27,0,3.7,0.1,0,1,1,3,1
17,0,1.3,0.4,0,1,1,3,1
8,0,9.3,0.8,6,1,0,3,1
20,0,29.7,2.8,0,1,1,3,1
15,0,7.9,1.1,0,1,0,3,1
20,0,4.8,0.3,2,1,0,3,1
18,3,0.0,0.0,0,1,1,2,0
17,2,84.3,8.4,0,0,2,3,3
22,0,28.1,2.3,0,0,2,3,1
21,0,0.0,0.0,0,1,0,2,0
21,0,115.5,8.4,0,0,2,3,1
23,3,0.0,0.0,0,1,0,2,0
24,3,0.0,0.0,0,1,0,2,0
12,5,18.2,2.0,0,0,2,3,1
54,0,0.0,0.0,0,1,0,2,0
10,0,1.8,0.3,2,1,1,3,0
19,1,35.4,2.1,0,0,2,3,1
13,0,0.0,0.0,0,1,0,1,0
23,0,43.4,2.8,0,1,0,3,3
22,1,8.8,0.7,0,1,0,3,1
16,0,9.1,1.1,0,1,0,3,1
0,0,0.0,0.0,0,1,0,1,0
0,0,0.0,0.0,6,1,0,2,0
22,0,94.0,4.6,0,0,2,3,1
21,1,0.0,0.0,0,1,0,1,0
0,1,0.0,0.0,0,1,0,2,3
0,0,0.0,0.0,0,1,0,2,0
15,0,33.6,3.0,0,0,2,3,3
18,1,79.0,6.1,0,0,2,3,3
20,0,6.5,0.5,0,1,0,3,0
0,0,0.0,0.0,5,1,0,2,0
14,0,2.7,0.7,0,1,0,2,0
24,2,5.6,0.4,0,0,0,3,3
13,3,0.0,0.0,0,1,0,2,0
0,0,0.0,0.0,5,1,0,1,0
0,0,0.0,0.0,6,1,1,2,0
14,0,0.0,0.0,0,1,0,1,0
0,0,0.0,0.0,0,1,2,2,0
0,0,0.0,0.0,4,1,0,2,0
0,2,0.0,0.0,4,1,1,2,0
13,0,0.0,0.0,0,1,0,1,0
0,0,0.0,0.0,0,1,0,2,0
14,0,0.0,0.0,0,1,0,2,0
0,0,0.0,0.0,2,1,0,2,0
40,0,132.0,12.0,0,1,0,3,0
14,0,0.0,0.0,0,1,0,3,1
23,1,19.1,2.4,0,1,0,2,0
14,0,0.0,0.0,0,1,0,2,0
17,0,115.8,6.1,0,0,2,3,3
18,0,4.7,0.4,0,1,0,3,1
0,0,4.4,1.4,6,1,0,3,0
0,0,1.0,0.1,7,1,0,2,1
22,0,10.3,0.6,0,1,1,3,1
31,2,52.1,2.7,0,1,0,3,0
12,0,0.0,0.0,0,1,0,2,0
0,0,1.0,0.1,4,1,0,3,3
20,0,77.4,3.3,0,0,2,3,1
21,0,54.1,2.3,0,0,2,3,1
26,0,66.6,1.6,0,1,1,3,1
13,3,0.0,0.0,0,1,0,2,0
13,0,0.0,0.0,0,1,0,2,0
0,0,0.0,0.0,7,1,1,2,0
17,0,6.2,1.9,0,1,0,3,0
24,0,4.8,0.2,0,0,0,3,1
21,1,166.0,15.3,0,0,2,3,3
16,0,220.6,16.1,0,0,2,3,3
9,0,0.0,0.0,0,1,0,3,0
24,0,19.2,1.4,0,1,0,3,0
22,0,41.9,3.0,0,1,0,3,0
0,0,0.0,0.0,0,1,0,2,0
25,0,87.5,3.8,0,1,1,3,1
0,0,1.4,0.1,3,1,0,3,0
0,1,0.0,0.0,1,1,2,2,0
22,0,6.8,0.3,0,0,2,3,1
22,0,19.8,1.2,0,1,0,3,1
14,0,5.3,1.5,0,1,0,3,3
0,0,0.0,0.0,4,1,0,2,0
15,0,5.5,2.1,0,1,0,3,1
22,3,86.8,9.8,0,0,0,3,3
20,0,0.2,0.0,0,1,1,2,3
22,0,21.6,1.9,0,1,0,2,1
13,0,0.0,0.0,0,1,0,2,0
22,1,23.3,2.2,0,0,2,3,1
34,0,24.0,1.1,0,1,0,3,0
8,1,6.6,0.9,5,1,0,3,0
15,0,50.3,2.6,0,0,2,3,3
21,0,0.0,0.0,0,1,2,2,0
0,2,0.0,0.0,1,1,0,2,0
0,0,0.9,0.1,3,1,0,3,3
20,0,6.2,0.4,0,1,0,3,0
0,1,2.8,0.1,7,1,0,2,1
23,1,43.1,4.9,0,1,0,3,0
20,0,8.6,1.3,0,0,0,3,3
13,0,0.0,0.0,0,1,0,2,0
16,2,39.8,4.6,0,0,2,3,3
13,0,0.0,0.0,0,1,0,1,0
28,0,124.8,9.9,0,0,2,3,3
22,0,15.3,0.8,0,1,1,3,1
41,0,0.0,0.0,0,1,0,2,0
14,0,0.0,0.0,0,1,0,1,0
4,0,6.6,0.4,0,0,0,3,1
13,1,1.4,0.1,0,1,0,3,3
0,0,0.0,0.0,1,1,0,2,0
0,0,0.0,0.0,0,1,0,2,0
24,0,10.5,1.1,0,0,0,3,0
20,0,107.5,5.1,0,1,1,3,3
24,0,0.0,0.0,0,1,0,1,0
22,2,0.0,0.0,0,1,0,2,0
0,0,4.5,0.3,6,1,0,3,3
0,0,0.0,0.0,0,1,2,2,0
14,0,0.0,0.0,0,1,0,2,1
0,0,0.0,0.0,1,1,0,2,3
0,2,0.0,0.0,4,1,0,2,0
22,1,0.0,0.0,0,1,0,2,1
0,0,9.6,1.3,7,1,0,3,0
10,0,2.9,0.2,6,1,0,3,0
22,1,80.2,4.5,0,1,1,3,1
0,0,0.0,0.0,7,1,0,1,0
17,0,18.2,1.5,0,1,0,3,1
20,1,3.8,0.6,0,0,2,3,1
0,1,0.0,0.0,6,1,0,2,1
21,0,232.9,14.8,0,0,2,3,3
23,0,0.0,0.0,0,1,0,3,3
18,0,2.8,0.2,0,1,2,3,3
16,1,96.0,4.6,0,0,2,3,3
0,0,0.0,0.0,2,1,0,1,0
22,0,0.0,0.0,0,1,0,1,0
0,0,0.0,0.0,0,1,0,3,3
21,0,55.0,2.3,0,0,2,3,3
21,0,10.4,2.7,0,0,2,3,1
17,0,0.0,0.0,0,1,1,2,3
0,0,0.0,0.0,0,1,0,2,1
26,0,73.0,15.4,0,1,0,3,0
23,0,0.0,0.0,0,1,0,2,0
20,1,185.0,15.2,0,0,2,3,3
11,0,0.0,0.0,0,1,0,2,0
22,0,0.0,0.0,0,1,0,2,1
0,2,0.0,0.0,6,1,0,1,1
12,0,0.5,0.0,0,1,0,3,1
20,0,20.8,2.4,0,1,1,3,1
24,1,57.9,10.2,0,1,1,3,3
24,0,11.7,0.9,0,1,0,3,1
12,0,41.8,2.2,0,0,2,3,3
0,0,0.0,0.0,2,1,0,1,1
21,0,0.0,0.0,0,1,0,2,0
15,0,10.4,0.6,0,1,0,3,1
16,1,402.9,42.8,0,1,0,3,1
10,0,0.1,0.0,0,1,0,3,3
17,0,49.8,6.4,0,0,2,3,3
24,0,9.7,0.7,0,1,1,3,1
51,0,0.0,0.0,0,1,0,1,0
16,0,87.9,6.3,0,1,0,3,3
22,0,13.2,1.9,0,1,2,3,3
0,0,0.0,0.0,5,1,0,2,0
20,0,111.4,6.8,0,0,2,3,1
12,0,35.4,1.9,0,1,1,3,1
13,0,0.0,0.0,0,1,0,1,0
14,0,8.9,0.7,0,1,0,3,0
22,4,0.0,0.0,0,1,1,2,1
0,0,0.0,0.0,5,1,0,1,0
17,0,9.8,1.6,0,1,1,3,1
14,2,0.0,0.0,0,1,0,2,1
21,0,11.3,0.5,0,1,1,3,0
15,0,46.5,1.9,0,0,2,3,3
0,0,0.0,0.0,6,1,0,1,1
